adult,backdrop_path,genre_ids,id,origin_country,original_language,original_name,overview,popularity,poster_path,first_air_date,name,vote_average,vote_count
False,,[],28775,['JP'],ja,男嫌い,,1.5596,/gSBZsbm5Ex1S354LQFD037iOZ7v.jpg,1994-07-14,男嫌い,0.0,0
False,,[18],90205,['JP'],ja,カミング・ホーム,,1.4071,,1994-07-08,カミング・ホーム,0.0,0
False,/2FggMAEPAq2jlgm7A82hbreNr0v.jpg,[35],220571,['US'],en,Hi Octane,,1.3746,/9v7A85EcvtNnDnm29duLkkwr9Hx.jpg,1994-07-01,Hi Octane,8.3,3
False,,[],26126,['JP'],ja,禁断の果実,,1.3628,/fKblGfdQ5MKjdkPe1RkvpuLcoMf.jpg,1994-07-06,禁断の果実,0.0,0
False,,[35],29123,['US'],en,The Steven Banks Show,,1.1913,,1994-07-11,The Steven Banks Show,7.0,1
False,/8a5jPEtpNy197j9wXQCAMR0IILM.jpg,[99],234138,['US'],en,Titanic,,1.1594,/iT7NJ08wOvMxsvOzdU2ON1JTqKp.jpg,1994-07-24,Titanic,0.0,0
False,/5EW4bQnBRLgWTnMESUnYSsBR4tN.jpg,"[10759, 35, 10762]",43952,['GB'],en,The Ink Thief,,1.1461999999999999,/oGOeXJ8ktLxY2LguvI7ymDLg7SR.jpg,1994-07-20,The Ink Thief,0.0,0
False,,[],25849,['JP'],ja,青春の影,,1.1388,,1994-07-04,青春の影,0.0,0
False,/9l9QSRPUXHDXGaozhe2RQ69mk8l.jpg,[99],21098,['GB'],en,Arthur C. Clarke's Mysterious Universe,,1.0128,/tlag4faOOqmuASRmihj2ZldeF8S.jpg,1994-07-15,Arthur C. Clarke's Mysterious Universe,7.0,2
False,/2lj1jLHJplQFD1N8MYay9uWdyUa.jpg,[35],294097,['GR'],el,Παντρεμένοι... ανύπαντροι,,0.931,/eHAvpQKBCQk3NNNrKzJOilAwWWh.jpg,1994-07-09,Παντρεμένοι... ανύπαντροι,7.0,1
False,,[],4570,['GB'],en,All Night Long,,0.869,,1994-07-11,All Night Long,6.0,1
False,,[18],76451,['DE'],de,Nur eine kleine Affäre,,0.8181,,1994-07-12,Nur eine kleine Affäre,0.0,0
False,,[35],9129,['GB'],en,The Imaginatively Titled Punt & Dennis Show,,0.8150000000000001,,1994-07-07,The Imaginatively Titled Punt & Dennis Show,0.0,0
False,,[],26784,['GB'],en,Gagtag,,0.7926000000000001,,1994-07-19,Gagtag,0.0,0
False,/kMmbj0TQoDg2Z4qsgWEbshIkeml.jpg,[18],287571,['MX'],es,El vuelo del águila,,0.7829,/cSBptzoY5Mh6DpcdL2ulFIOn6x7.jpg,1994-07-04,El vuelo del águila,8.0,1
False,/qLkxuKGLvEc44yR9Y0bN0X7m1oj.jpg,"[18, 35]",9603,['GB'],en,The Tales of Para Handy,,0.7182000000000001,/pr6Md4Ds3rNC3lLDOO5m6yOdzbh.jpg,1994-07-31,The Tales of Para Handy,5.0,1
False,,[35],29705,['GB'],en,Downwardly Mobile,,0.7115,/lTWHPEECkZLcLJEE2lL8OzHVQX0.jpg,1994-07-21,Downwardly Mobile,0.0,0
False,/amNPEXwRdQEOF0U5sw3VbBQ7LGr.jpg,[10764],290406,['HK'],cn,梅艷芳音樂特輯之情歸何處,,0.6637000000000001,/2iGMDt817gpC1et7fJqWWPG8upP.jpg,1994-07-24,梅艷芳音樂特輯之情歸何處,0.0,0
False,,[35],81639,['DE'],de,Fritze Bollmann will nicht angeln,,0.6403,/bv9LGWWFe4Mq8AWdRQW6sLfHbDM.jpg,1994-07-03,Fritze Bollmann will nicht angeln,0.0,0
False,,[99],271209,['US'],en,Moon Shot,,0.63,,1994-07-11,Moon Shot,0.0,0
False,,[],14008,['GB'],en,Small Talk,,0.6274000000000001,,1994-07-24,Small Talk,8.0,1
False,,[35],287035,['GB'],en,The Imaginatively Titled Punt and Dennis Show,,0.5251,,1994-07-07,The Imaginatively Titled Punt and Dennis Show,0.0,0
False,/rDuF0pKwScQNGLTxEhjuyOYvCyN.jpg,[99],57472,[],en,The Brain: Our Universe Within,,0.5227,/uC3qWTVeti6JmJemhT4rXmSLzld.jpg,1994-07-12,The Brain: Our Universe Within,4.5,1
False,,"[18, 35]",236134,['JP'],ja,先生はワガママ,,0.49910000000000004,,1994-07-05,先生はワガママ,0.0,0
False,,[10751],80984,['DE'],de,Alle lieben Julia,,0.4728,,1994-07-30,Alle lieben Julia,8.0,1
False,,[99],136617,['GB'],en,Wasted Windfall,,0.46490000000000004,/tuEeSfiDJ4kBheqvUv4FhdLFyZk.jpg,1994-07-01,Wasted Windfall,0.0,0
False,,[],22120,['JP'],en,Otoko no Ibasho,,0.3037,,1994-07-03,Otoko no Ibasho,0.0,0
False,/hlbq6Y6GvRk3Mzf3gCoZHYivI7v.jpg,[99],19320,['GB'],en,The Human Animal,"The Human Animal: A Personal View of the Human Species es una serie documental de naturaleza de la BBC escrita y presentada por Desmond Morris, que se centra en el comportamiento del homo sapiens, examinando áreas como el amor y el sexo, la crianza de bebés, la importancia del hábitat urbano y las raíces de nuestra creatividad.",0.2741,/qnaIE5RaEGedG95AwGMNErByTgI.jpg,1994-07-27,The Human Animal,0.0,0
False,/sCmKL7wq3VKebO6Kvzqwj0g5ZNo.jpg,[],109041,['HK'],cn,岳飛傳,,0.26430000000000003,/wlD4l7Z0gOrrLBAGbz6JPxLklBC.jpg,1994-07-18,岳飛傳,0.0,0
False,,[],131406,[],en,A Summer With You,,0.192,/8Kc9Eec0p2olFTSmCRPsxV7LZx.jpg,1994-07-04,A Summer With You,0.0,0
False,/iLV2hrKI1BJSya4gSqGCdDEVSsy.jpg,[10751],105146,['ES'],es,Bricomanía,"Bricomanía es un programa de televisión español dedicado al bricolaje y a la jardinería. También da nombre a su propia revista, página web y a diversos libros. El programa, creado y dirigido por Iñigo Urreaga y presentado por Kristian Pielhoff e Iñigo Segurola, está producido por Bainet TV.",0.1524,/29MTaMltGOYQfVZVnn7ikt5R0dq.jpg,1994-07-23,Bricomanía,6.0,1
False,,[18],293424,['TR'],tr,Uyuşturucu,,0.1487,,1994-07-01,Uyuşturucu,0.0,0
False,,"[35, 99]",313303,['CN'],zh,超級星期天,,0.1298,,1994-07-17,超級星期天,0.0,0
False,/1tWAUaPlsy2a40lDvfP1qziFUZ7.jpg,[16],9471,['US'],en,Mutant League,,0.1242,/b2wrrLZpWgbr72gMJUAcgXLJNYj.jpg,1994-07-02,Mutant League,5.2,4
False,,[35],282933,['US'],en,Related by Birth,,0.0927,,1994-07-02,Related by Birth,0.0,0
False,,[],25652,['GB'],en,The Really Wild Guide To Britain,,0.0659,,1994-07-10,The Really Wild Guide To Britain,0.0,0
False,,[],313885,['CN'],zh,香水百合花,,0.051000000000000004,,1994-07-14,香水百合花,0.0,0
False,,[],311967,['HK'],cn,城中姊妹花,,0.038200000000000005,/lMZHty0rmRdoF4bX8PNPURhwcjN.jpg,1994-07-02,城中姊妹花,0.0,0
False,,[],300566,['CN'],zh,青莲花,,0.021400000000000002,/bUlp7y5EFdegx9In2LJ3Zrx7Esu.jpg,1994-07-21,青莲花,0.0,0
False,,[18],310413,['SG'],zh,聪明糊涂心,,0.0071,,1994-07-03,聪明糊涂心,0.0,0
False,,[],208307,['US'],en,Stages,,0.0071,,1994-07-27,Stages,0.0,0
False,,[35],255954,['IL'],he,הכל נשבר במשפחה,,0.0,/doNy4uBySGTgWMXqXm8iBQMrSxI.jpg,1994-07-05,הכל נשבר במשפחה,0.0,0
False,,[],100093,[],en,BBOY SUMMIT,,0.0,/qErhfrUkNx9VZtwTLtgC8oYZxOt.jpg,1994-07-04,BBOY SUMMIT,10.0,1
False,/tqubNA9ZtI6CW64JXhqXw9fAgPT.jpg,"[18, 35]",1101,['US'],en,My So-Called Life,"Angela Chase (Claire Danes) tiene 15 años y estudia 2º curso en el Instituto Liberty. Al igual que muchos adolescentes, guarda un pequeño Holden Cauldfield (el protagonista de El guardián entre el centeno) en su interior. Lucha contra sus problemas de identidad y empieza a cuestionarse a sí misma y a los demás. En su camino hacia el autodescubrimiento, Angela intenta encontrar y hacer valer su recién hallada identidad. Para ello se aparta de su pasado alejándose de sus padres, Patty (Bess Armstrong) y Graham (Tom Irwin), y de sus amigos de infancia, Sharon Cherski (Devon Odessa) y Brian Krakow (Devon Gummersall). En su lugar, se hace amiga de Rayanne Graff (A.J. Langer) y Rickie Vasquez (Wilson Cruz). Otro modo de reivindicación de su nuevo 'yo' es cambiar su apariencia exterior, siendo el cambio más visible su nuevo color de pelo. Pero Angela también sueña con Jordan Catalano (Jared Leto), del cuál le gusta la forma que él tiene de apoyarse contra las paredes, y poco a poco inician una relación.",9.3605,/kuyxEBpuAYdfHqfzip2Y6UYRI2C.jpg,1994-08-25,Es mi vida,7.608,148
False,/6hyrVfcpAWtYCOZnRATLKsGm1lv.jpg,"[10759, 10765]",80935,['HK'],cn,射雕英雄传,,7.2818,/wFc9q0aukqLipT1Oyt1fk4udjyV.jpg,1994-08-01,射雕英雄传,9.2,8
False,/qDsB0K481apxqxeLjrISyEKhQQ3.jpg,"[18, 80]",37753,['US'],en,One West Waikiki,"La guapa forense Dawn 'Holli' Holliday (Cheryl Ladd) es enviada de Los Angeles a Hawai por motivos de trabajo. Holli suele trabajar con métodos muy poco convencionales. Precisamente por eso, en Hawai, chocará con el detective Mack Wolfe (Richard Burgi), un hombre metódico y reacio a usar métodos nuevos. Ambos tendrán que esforzarse para poder trabajar juntos y resolver los casos que se les presentan.",4.2206,/hWfaRBgQrJFFXwNytFoN3rvs8sx.jpg,1994-08-04,Waikiki,7.4,8
False,/gGRXgFQ2PLsXIlDRYDt5FpF5WDk.jpg,"[10759, 35, 18]",38182,['HK'],cn,洪熙官,,4.0949,/gZQyCaqQX62GsRLYpSu4PW63F6K.jpg,1994-08-15,洪熙官,7.3,3
False,/9MiBAVYzczwgYlaY0KcM5nVP7eu.jpg,[18],109197,['HK'],cn,天子屠龍,,3.956,/vyhZqYCrrNZqKnlrsnzRRhPi2ii.jpg,1994-08-08,天子屠龍,0.0,0
False,/btwvstZEDbipvucS4ppYoCFMldX.jpg,[99],134764,['GB'],en,The World of Hammer,,3.9346,/hXuCwrKNsOfPzrDoSl8dj3eYw5i.jpg,1994-08-12,The World of Hammer,6.5,2
False,,[10765],12431,"['US', 'CA']",en,M.A.N.T.I.S.,,3.783,/qwYUeCoxiDScgFqE7m8n7Qc9hWY.jpg,1994-08-26,M.A.N.T.I.S.,5.0,11
False,/53Sno2IyL9iE8Zpo08QhWrX6VIw.jpg,"[18, 10759, 10765]",282,['AU'],en,Ocean Girl,,3.3437,/d5QZqkMHlwaUFGNZkHaZiSZXeOd.jpg,1994-08-29,Ocean Girl,7.0,11
False,,[18],35398,['MX'],es,Imperio de Cristal,"Sofía Vidal asiste con su esposo, Uriel, y su hijita, Katia, a una fiesta a la mansión de los Lombardo. Esta fiesta le cambiará la vida, ya que don César Lombardo descubre que Sofía es la hija de Elena, un amor del pasado, y decide protegerla. La ambiciosa Livia, esposa de César, se siente desplazada por la intrusa y comienza contra ella una guerra sin cuartel para sacarla de su familia. Sus hijos, Julio y Augusto, tienen diferentes razones acercarse a Sofía, pues Julio la ama y Augusto solo desea poseerla para recibir la herencia del imperio Lombardo. PEPECINE.NET",3.3395,,1994-08-29,Imperio de Cristal,6.0,5
False,/pVO49cnOIL5xv26p8UTgVy7qB6j.jpg,[9648],44402,['HK'],cn,異度兇情,,3.3283,/fxRO5HNt42FF5OY7m7KDtnDlshk.jpg,1994-08-16,異度兇情,10.0,1
False,,"[16, 9648, 35]",239757,['JP'],ja,学校のコワイうわさ 花子さんがきた!!,,2.7986,/mhVIUfhZ5QmOu69J1eWl2zwzLwK.jpg,1994-08-15,学校のコワイうわさ 花子さんがきた!!,7.0,1
False,/osP5OqLMqPoe7BzcMnwiu8UkiGT.jpg,"[16, 10759]",71448,['JP'],ja,ハックルベリー・フィン物語,,2.7736,/jOLQMv2mPf9oLBBgG8qBSi4xakp.jpg,1994-08-26,ハックルベリー・フィン物語,7.0,3
False,/r3b6MLVKKTlVXQnENldQD1xyHKl.jpg,"[16, 35, 9648]",44422,['JP'],ja,幽幻怪社,"Ayaka Kisaragi, una amante de la vida nocturna, ha hecho de ella un negocio que da un nuevo significado al término ""¡turno de noche!"". Mientras que le parece más fácil afrontar sus problemáticos sentimientos que cambiar sus irresponsables costumbres, acude a un grupo de potentes pero extraños cabalistas que resuelven cada caso con diligencia y estilo. ¡Ese mal estilo no puede pagar las facturas! No importa el terror que pueda venir de la oscuridad, ella se ocupará de que reciban un beso de buenas noches de Phantom Quest, Corp (si puede despertarse a tiempo).",2.7673,/j3aDAyB9ffwaQDR524iPWwAHnis.jpg,1994-08-25,Phantom Quest Corp.,6.167,12
False,/yTPBOC76dZUSGbFOxGyXW92f1ba.jpg,[],109254,['HK'],cn,婚姻物語,,2.6566,/wUyWNozYvaIKYCyEgSHYRdHhUyY.jpg,1994-08-08,婚姻物語,8.0,1
False,/jOBblI50bXWvcDPGYyAYaJD8M5h.jpg,"[35, 18]",88648,"['BR', 'FR']",pt,Confissões de Adolescente,"Cuatro hermanas adolescentes exploran el mundo que los rodea: Diana, Bárbara, Natália y Carol. Ellas vivien en Ipanema y todo lo típico de las chicas de su edad: ir en bicicleta, ir de compras, treparse a un árbol y, claro, la vida y sus interrogantes. Para aconsejarlas y lidiar con ellas y sus andares está Paulo, padre soltero. Diana y Bárbara son hijas del primer matrimonio de Paulo, Carol del segundo. Natália es su entenada, hija de su segunda esposa, también madre de Carol, que falleció.",2.6537,/4CCizjSjj3U6N54ciqJbdxgTdOi.jpg,1994-08-22,Confesiones de adolescentes,7.667,6
False,/rJflffF35iU82Bdo5cTDhl38On2.jpg,[],109670,['HK'],cn,烈火狂奔,,2.536,/qj4jG5c3ojnpGBZpsyKYDGsR3P3.jpg,1994-08-29,烈火狂奔,0.0,0
False,/xTfdk9tXs0R77c7ZMvrwjZGPJO7.jpg,[10751],194918,['HK'],cn,可憐天下父母心,,2.2562,/w2M6jEPAjo0RHP8Hefcs2VQ6arQ.jpg,1994-08-02,可憐天下父母心,0.0,0
False,/sRQUfdsMhrvbZlXQcQPxoPePy8N.jpg,[],2610,['GB'],en,Animal Hospital,,2.2384,/8LmBR4F6hdbHTDQuSLpvN1M4Eyn.jpg,1994-08-29,Animal Hospital,6.0,1
False,/y1AujrKyOXeRamjKaKw0WC44fgd.jpg,"[16, 10765, 10759, 18]",21733,['JP'],ja,マクロスプラス,"Es el año 2040 A.D. En el planeta Eden, un nuevo planeta conquistado por humanos y Zentraedi. La historia se centra en tres amigos: Isamu Dyson, Guld Goa Boman y Myun Fan Lon, los cuales tras un trágico accidente hace siete años terminan separándose. Isamu es enviado al planeta Eden para cumplir como piloto de pruebas, encontrándose con su anterior amigo Guld. En la base de New Edwards se lleva a cabo el proyecto Super Nova destinado a probar dos cazas transformables (Valkyries) para la U.N.Spacy: el YF-19 desarrollado por Shinsei Industries pilotado por Isamu y el YF-21 desarrollado por General Galaxy que tiene como piloto a Guld. Al mismo tiempo Myung llega a Eden siendo representante de la primera cantante con virtual llamada Sharon Apple, lo cual vuelve a unir el triángulo amoroso entre ellos tres.",1.9835,/gLw6b0v1HfJAB4pvjsq7FkAmMF6.jpg,1994-08-25,Macross Plus,7.039,51
False,,"[10766, 18]",98305,['CL'],es,Rojo y miel,,1.9673,/3syrPMAMATwp43TzRegRzLzOYw8.jpg,1994-08-03,Rojo y miel,2.0,1
False,/h0Sn2NWECLtx4dAonIWq3Ddz4t4.jpg,[18],232221,['CN'],zh,梦断江南,,1.8615,/1NFJzSk8vq20n6j9FDoR1kQu8Sl.jpg,1994-08-08,梦断江南,0.0,0
False,,[18],26706,['US'],en,Robin's Hoods,,1.7669000000000001,/Kz7LNi5SsMwT6NqqqRta5R46v0.jpg,1994-08-22,Robin's Hoods,0.0,0
False,,[],205198,['JP'],ja,7人のOLが行く！,,1.6628,,1994-08-06,7人のOLが行く！,0.0,0
False,/cvwKsMZoaJOsdVuQXAvGODbnTUz.jpg,[10767],217,['US'],en,Inside the Actors Studio,,1.537,/a6O7gKJQe5HWaMujYvdMYaj9PnO.jpg,1994-08-14,Inside the Actors Studio,7.5,57
False,,[18],16443,['VE'],es,De Oro Puro,,1.347,,1994-08-23,De Oro Puro,0.0,0
False,,[35],84058,['BR'],pt,A Comédia da Vida Privada,,1.2212,/5AS9aoBWqoi8ckrYSvWg2xG3bGj.jpg,1994-08-03,A Comédia da Vida Privada,10.0,1
False,/1UpYY6NW3iuI02V6Lroi4lLGHnT.jpg,[35],223744,['PT'],pt,Os Andrades,,1.211,/mi53YEm7qw4OPqp1hmGdKjZbZku.jpg,1994-08-01,Os Andrades,0.0,0
False,,"[35, 16, 18]",115853,['JP'],ja,他人の関係,,1.1695,/a4Pwrops7V8jGq4KOglzLkwFxr7.jpg,1994-08-26,他人の関係,4.2,5
False,/cVH50yPFtxODtDykC1u44VY79SC.jpg,"[10765, 18]",84945,['KR'],ko,엠,,1.1183,/mZN110Z4XfJ8stAfJXQwZiOyDGI.jpg,1994-08-01,엠,7.667,3
False,,[10764],25229,['GB'],en,Junior Masterchef,,1.0817,,1994-08-14,Junior Masterchef,5.5,2
False,/dx7o55eXf5kuiBsDlYbBKKyDc5H.jpg,[10759],305302,['US'],en,WWE Sunday Night Slam,,1.0416,/7IGcjKLI7tmJP6TSP4gxTsUO9wz.jpg,1994-08-21,WWE Sunday Night Slam,0.0,0
False,/vSIboCLt8eY3T5qaZBBQSHr5SNj.jpg,"[9648, 80]",113924,"['RU', 'UZ']",ru,Кодекс молчания 2. След чёрной рыбы,,1.0371,/3C5mWb1I353tbVSgkKk8QVKbaSb.jpg,1994-08-02,Кодекс молчания 2. След чёрной рыбы,7.0,1
False,/kMDoKdQmC6ADJyOHcXC7ULSiIIC.jpg,"[10766, 18]",204495,['VE'],es,Peligrosa,,1.0138,/8xH61RfuJPaWzhHhqVxihtxJqel.jpg,1994-08-03,Peligrosa,0.0,0
False,/3FDan55TdCyn1T9acgAnQd9r7wZ.jpg,"[16, 18]",44121,['JP'],ja,KIZUNA~絆~,,0.9138000000000001,/yHCBl3fRqo95n8SNVZrHtpY4xZf.jpg,1994-08-12,KIZUNA~絆~,3.75,4
False,,[18],8449,['US'],en,Hotel Malibu,,0.8170000000000001,,1994-08-04,Hotel Malibu,4.0,2
False,,[18],63371,['DE'],de,Die Gerichtsreporterin,,0.7454000000000001,,1994-08-23,Die Gerichtsreporterin,0.0,0
False,,"[18, 10751]",24288,['DE'],de,Hagedorns Tochter,,0.7056,,1994-08-16,Hagedorns Tochter,0.0,0
False,/k41VSkkG6oVBTWke4prLvQuCz1d.jpg,[16],12492,['US'],en,The Brothers Grunt,,0.6585000000000001,/lw0sDhgiiSktigDIt3lkTEw9pgN.jpg,1994-08-15,The Brothers Grunt,6.5,2
False,,[18],27501,['US'],en,Heaven Help Us,,0.5754,,1994-08-25,Heaven Help Us,2.0,1
False,,[35],23422,['US'],en,She TV,,0.5631,/sNnemJi2wJjqBZQMceOFkE522A9.jpg,1994-08-16,She TV,7.3,3
False,,[18],124038,['CN'],zh,风过耳,,0.38520000000000004,/cRmrW3qetLEyyBiUJK9kQ5Lp3dp.jpg,1994-08-01,风过耳,0.0,0
False,,[],181,['GB'],en,Which Way to the War,,0.33480000000000004,/t9PqBlWbgRXJVSbb62B5c1eLVWM.jpg,1994-08-19,Which Way to the War,0.0,0
False,,[99],139414,[],en,Floyd on Italy,,0.325,/oYaZuQKBvuTc2tVL1Xm1p8UzWNI.jpg,1994-08-02,Floyd on Italy,0.0,0
False,,[],28164,['GB'],en,The Great Antiques Hunt,,0.2252,,1994-08-14,The Great Antiques Hunt,0.0,0
False,/57YuHq9TD5mMjo3TZ0LvIV65lbQ.jpg,"[10764, 10767]",299710,['BR'],pt,Táxi do Gugu,,0.10930000000000001,/toQ4Gzj2pXJUKyO4m8jHbtAH6Hr.jpg,1994-08-07,Táxi do Gugu,0.0,0
False,,[10751],9764,['US'],en,Masters of the Maze,,0.0956,,1994-08-29,Masters of the Maze,0.0,0
False,,[],109052,['HK'],zh,火烧红莲寺,,0.021400000000000002,/gxro4AHzniI6e6kcHOgYP5PRxzf.jpg,1994-08-08,火烧红莲寺,6.0,1
False,/xuxxKBcWRxGHkgbMsOmbVpnCgIQ.jpg,[],298121,"['TW', 'CN']",zh,夜来香,,0.0143,/7OOvRzDzXwF8F6JjHxFPP7V1VDr.jpg,1994-08-11,夜来香,0.0,0
False,/ykDYy50mHU52PqYEu4xiFFOw5mw.jpg,[35],1668,['US'],en,Friends,"Las aventuras de seis jóvenes neoyorquinos unidos por una divertida amistad. Entre el amor, el trabajo y la familia, comparten sus alegrías y preocupaciones en el Central Perk, su café favorito.",168.6381,/rkKCSlr8OH5tbKEdgwtzvEiemrl.jpg,1994-09-22,Friends,8.416,8872
False,/b1t0mS2MAqnMdh5opqi94rlDEjn.jpg,[18],4588,['US'],en,ER,"Urgencias fue una serie de televisión producida en Estados Unidos por la cadena NBC. Tiene un perfil dramático. Fue creada por el novelista Michael Crichton. Trata acerca de lo que ocurre en la sala de urgencias del hospital ficticio County General en Cook County, Chicago, Illinois, y de la compleja vida personal de los médicos que trabajan en ella.",48.8321,/bYSE2ER5LZlUAC9RFakZELHGD4u.jpg,1994-09-19,Urgencias,7.8,896
False,/7Mc3flEYVk5u0kZyBHeKMAbmNCM.jpg,"[10766, 18]",6467,['US'],en,Chicago Hope,"El 18 de Septiembre de 1994, un día antes de estrenarse en la NBC Urgencias (serie dramática sobre la vida del personal de un hospital de Chicago), la CBS estrenó ""Chicago Hope"", una serie dramática sobre la vida del personal de un hospital de Chicago. La trama inicial se centraba en el trabajo de los cirujanos y amigos Dr. Jeffrey Geiger y Dr. Aaron Shutte, que a menudo en defensa de sus pacientes y ante conflictos éticos y personales se enfrentaban a la administración del hospital, regentada por el Dr. Phillip Watters.",21.8076,/x8ic33t4NurJul1oXmvKwKtWH28.jpg,1994-09-18,Chicago Hope,7.214,77
False,/tEm6hydl6wJ13gfrasriMug96SS.jpg,[18],4266,['US'],en,Party of Five,"Los cinco hermanos Salinger quedan huérfanos tras la muerte de sus padres en un accidente de tráfico. A raíz de ello, tendrán que estar más unidos que nunca para salir adelante, con Charlie, el primogénito, asumiendo el papel de cabeza de familia. Una serie dramática que cosechó numerosos galardones",21.1592,/5LZgFeMynMeeKX8Bn9s1RWe9n9S.jpg,1994-09-12,Cinco en familia,7.0,124
False,/b73DCbaqYICq3yUbBe5vxtbXjTX.jpg,"[10765, 18, 10751]",2243,['US'],en,Touched by an Angel,"Serie de TV (1994-2003). 9 temporadas. Monica, Tess, y Andrew son un trío de ángeles enviadas a la Tierra para resolver los problemas de la gente. ",18.8495,/jiSv0xNx6MGhAFfv05Ov7DgDELJ.jpg,1994-09-21,Tocados por un ángel,7.189,177
False,,"[80, 18]",37030,['DE'],de,Im Namen des Gesetzes,,11.9431,,1994-09-13,Im Namen des Gesetzes,7.0,3
False,/pLC7Iv0YyEn6L1uwgNs4z4hIJyf.jpg,"[18, 80]",4040,['US'],en,New York Undercover,"New York Undercover es un drama policial estadounidense La serie está protagonizada por el detective J.C. Williams y el detective Eddie Torres, dos detectives encubiertos en el Cuarto Precinto de la ciudad de Nueva York que fueron asignados para investigar varios delitos y casos relacionados con pandillas.",11.1038,/14dtuuJXd3drJZISX4FGbcfOPOv.jpg,1994-09-08,New York Undercover,7.139,36
False,/cfpEjMTT3BZxa7ohtK4fY7ETL81.jpg,"[18, 80, 35]",1527,['CA'],en,Due South,,10.6068,/5j0mNks65Py4fW1GeYpGHe7BN3V.jpg,1994-09-22,Due South,7.6,77
False,/tR693HsC21g30UExw6z7m3iDQLJ.jpg,[],24128,['GB'],en,TOTP2,,10.1878,/5eCKfuDgYiJLBwV0GIDvy1Gc3ng.jpg,1994-09-17,TOTP2,5.5,2
False,,"[10751, 18]",40712,['DE'],de,Die Fallers – Eine Schwarzwaldfamilie,,8.4902,/fqgY8LyVaSwS3UTxwqRXB9UJ2MI.jpg,1994-09-25,Die Fallers – Eine Schwarzwaldfamilie,3.5,2
False,/pWZjTb2ixwVEzvnsvv3KYz5pvIs.jpg,"[16, 10765, 10751, 10759, 10762]",7248,"['CA', 'US']",en,The Magic School Bus,La señorita Frizzle y su alumnos viajan en un autobús mágico para vivir sorprendentes aventuras y aprender sobre la ciencia.,7.6771,/3A70wxUpplD4V3IcL8WmNFBgAbV.jpg,1994-09-10,El Autobús Mágico,7.7,124
False,/wdFi5VudQdkhnII5SQim8J7rAFe.jpg,[99],19215,['US'],en,Baseball,,7.2488,/qneEtyv9BKgfb7sVmtnvDqTmV4b.jpg,1994-09-18,Baseball,7.4,43
False,/8QnYftbKVqVzocx6MZJ6CUFruIz.jpg,"[35, 10759, 16, 10765, 10762, 10751]",71961,['JP'],ja,愛と勇気のピッグガール　とんでぶーりん,"Todo empieza cuando Kassie, una niña normal se va al colegio, en el camino se encuentra un cerdito y le hace un cariño y se va a la escuela pero llega tarde. Kassie está enamorada de Lance, un muchacho muy agradable. Al salir de la escuela pasa por un parque y se encuentra al cerdito. Cuando éste le habla, ella se asusta. El cerdito le cuenta que se llama Iggy y que es del planeta Oinko. Vino a la Tierra a convertir a una niña en Súper Cerdita y la eligió a ella para la tarea. Kassie se queda sorprendida, pero acepta convertirse en Súper Cerdita usando la polvera de que Iggy le proporciona. El objetivo de Kassie como Súper Cerdita es juntar unas perlas, cuando se reúna la cantidad necesaria, el padre de Iggy le dará un deseo a Kassie. Ella quiere convertirse en la bella superheroína Ginger Flame, pero al final descubrirá que prefiere ser Kassie Carlen.",7.195,/2B3eqlNIULKwo0X7qmwHf7W3rXd.jpg,1994-09-03,La supercerdita,7.1,30
False,/bO4BrAyqkIYSYOpC9z2aE3OGSZX.jpg,"[10765, 16, 10759, 10762]",2121,['CA'],en,ReBoot,,6.171,/5C2ZVZEZJdQLkaeO9cCw7rJ0EUM.jpg,1994-09-10,ReBoot,7.4,65
False,/cAX1Bl23wAkwSiEyQIQIiBmr63B.jpg,"[16, 10762, 35]",9805,['US'],en,Beethoven,,6.0016,/m9mp31hI22lCCEA7INKIjmGNnby.jpg,1994-09-10,Beethoven,7.0,12
False,/4KkwQSRbqjSPQLpDUtpptsE4jLE.jpg,"[18, 37]",2306,['AU'],en,The Man from Snowy River,,5.3927,/9ez7SBvFq5nIAmQ8BVwdohIGf1x.jpg,1994-09-23,The Man from Snowy River,6.8,10
False,/nLzFrOdNzBx1qTkjmKaOhRUp2iy.jpg,"[10759, 10765, 10762]",518,['US'],en,VR Troopers,Únete a los soldados de realidad virtual mientras usan la 'Realidad virtual' para detener al malvado GrimLord que causa estragos.,5.3345,/71bZ8qGxCeCwPXjdAJQTyerjYe6.jpg,1994-09-03,VR Troopers,8.1,40
False,/ijOzFQw37jjfZdG1zproCkO6oue.jpg,"[16, 10759, 10765]",3097,['US'],en,Iron Man,"Serie de televisión animada protagonizada por Tony Stark, un multimillonario que esconde su identidad como superhéroe, Iron Man.",4.931,/nTQWWH6CFtl37x1nPx8HRwbwvGn.jpg,1994-09-24,"Iron Man, La serie animada",6.6,109
False,/aGo9zYMFDHTVA9dYGhdlHNJgNKt.jpg,[35],4347,['US'],en,All-American Girl,,4.5268,/kSk299r1Ug0XqVfOSN9V9JuJwGQ.jpg,1994-09-14,All-American Girl,7.3,3
False,/hsp3oPmpQXIPOkUfEHBz8q9365w.jpg,[37],25075,['CA'],en,Lonesome Dove: The Series,,4.4064,/jZzzRgMsazZnldXuwZFDoQktwtI.jpg,1994-09-09,Lonesome Dove: The Series,6.889,9
